source_id,source_type,source_url,date,entity_a,entity_b,candidate_relation,evidence_text,trigger_phrase,extraction_method,num_entities_in_sentence
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,Litigation,the U.S. Securities and Exchange Commission,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,Litigation,Shannon Thyme,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,the Federal Circuit,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,Arbutus/Genevant’s,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,the U.S. Government,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,the Contingent Payment,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,the Settlement Agreement,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,LNP,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,the Company’s Quarterly Report on,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,the Private Securities Litigation Reform Act,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,the U.S. Securities and Exchange Commission,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Court of Appeals,Shannon Thyme,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,Arbutus/Genevant’s,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,the U.S. Government,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,the Contingent Payment,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,the Settlement Agreement,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,LNP,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,the Company’s Quarterly Report on,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,the Private Securities Litigation Reform Act,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,the U.S. Securities and Exchange Commission,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,the Federal Circuit,Shannon Thyme,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,Arbutus/Genevant’s,the U.S. Government,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,Arbutus/Genevant’s,the Contingent Payment,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,Arbutus/Genevant’s,the Settlement Agreement,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
101,SEC,https://www.sec.gov/Archives/edgar/data/1682852/000168285226000047/mrna-20260303.htm,Mar-26,Arbutus/Genevant’s,LNP,LICENSED_FROM,"Moderna, Inc. 8-K mrna-20260303 0001682852 false 0001682852 2026-03-03 2026-03-03 UNITED STATES SECURITIES AND EXCHANGE COMMISSION WASHINGTON, D.C. 20549 FORM 8-K CURRENT REPORT Pursuant to Section 13 OR 15(d) of The Securities Exchange Act of 1934 Date of Report (Date of earliest event reported): March 3, 2026 MODERNA, INC. (Exact name of registrant as specified in its charter) Delaware 001-38753 81-3467528 (State or other jurisdiction of incorporation) (Commission File Number) (IRS Employer Id",royalties,sec_document_level_trigger,25
